"y0t","y1t","y3","y3b","x1","x2","x2b"
-0.0871390517554733,-0.325908400268575,-0.325908400268575,NA,-0.202432609591631,-0.223514381399411,-0.223514381399411
-0.096804077218505,-5.61449372407207,-0.096804077218505,NA,-0.645456932438229,-0.116884690129398,-0.116884690129398
0.354425191648199,-0.0691777528476654,-0.0691777528476654,NA,-0.252394533520328,-0.0723985179796103,-0.0723985179796103
0.456851194442677,-1.2127918191424,0.456851194442677,0.456851194442677,-0.429511096938827,-0.0319233774696903,NA
0.461568149072641,0.438229606027311,0.438229606027311,0.438229606027311,-0.109548831731465,-0.049674416581872,NA
0.112474309415609,0.0276407887213631,0.0276407887213631,NA,-0.143640754390502,-0.253703861184143,-0.253703861184143
0.0507309291735885,-1.1235645890002,0.0507309291735885,0.0507309291735885,-0.376498676310425,-0.109000805287561,-0.109000805287561
1.68815710332958,0.698289246867078,0.698289246867078,NA,0.247131539617061,0.24650939702152,0.24650939702152
0.517216427818881,0.504889389845699,0.504889389845699,0.504889389845699,0.0523090529661731,0.0806129639506355,NA
0.575360848075333,0.333493569360243,0.333493569360243,NA,-0.203406495161045,0.257824196407651,0.257824196407651
0.66497959155421,0.605134466370357,0.605134466370357,NA,0.0768744103080449,-0.0395601423669683,-0.0395601423669683
0.628212645182449,0.530881088183088,0.530881088183088,NA,0.0919553534587121,-0.0117643284584983,-0.0117643284584983
0.373311393802389,-0.582961029177099,0.373311393802389,NA,-0.347896350725864,-0.0238489079758883,-0.0238489079758883
0.105731637131367,-18.4895651639169,0.105731637131367,0.105731637131367,-0.927589897504751,-0.15524042560731,-0.15524042560731
-0.0693481907031828,-19.549800058828,-0.0693481907031828,-0.0693481907031828,-0.939921707377642,-0.108558185614465,-0.108558185614465
10.4582115098672,1.01040293277427,1.01040293277427,NA,0.574498741262006,0.267586025567195,0.267586025567195
0.310380718988649,-2.42096923682175,0.310380718988649,0.310380718988649,-0.511760348925768,-0.072810993407853,NA
37.1396796447339,0.988037541852811,0.988037541852811,0.988037541852811,0.874952365565883,0.165205158784694,NA
0.117737274128877,-0.284402461898226,-0.284402461898226,-0.284402461898226,-0.24728520951006,-0.13566065519585,-0.13566065519585
-0.0438722778371889,-8.93847202859577,-0.0438722778371889,NA,-0.747846301723018,-0.254581232267429,-0.254581232267429
-0.166514857396953,-9.30484856472379,-0.166514857396953,-0.166514857396953,-0.753949748687238,-0.0418247566419164,-0.0418247566419164
0.202614337529375,-2.61500055895571,0.202614337529375,0.202614337529375,-0.517267487062231,0.121194197221718,0.121194197221718
0.477705445270298,-1.97757409594014,0.477705445270298,0.477705445270298,-0.493167830158967,0.147530259454064,NA
0.724658593109329,0.725638896355141,0.725638896355141,NA,-0.0918106301327898,0.216474630368716,0.216474630368716
-0.257858241379698,-13.0104022696578,-0.257858241379698,-0.257858241379698,-0.832105960286075,-0.231577365776049,NA
1.29191039632827,1.01349209335551,1.01349209335551,NA,0.143005251121033,0.263045906178805,0.263045906178805
-0.00778621384243952,-2.86913110450426,-0.00778621384243952,-0.00778621384243952,-0.520008778448454,-0.0910571911227082,NA
0.251755644716159,-4.0672205942501,0.251755644716159,0.251755644716159,-0.596675536720162,0.0204823367515358,0.0204823367515358
0.181224908395882,-6.19905419905751,0.181224908395882,0.181224908395882,-0.67555306101378,0.0655574062737532,0.0655574062737532
0.183326123336881,0.167527340083516,0.167527340083516,0.167527340083516,-0.104440393655071,-0.106189366177298,-0.106189366177298
-0.173040758943518,-3.49361483526999,-0.173040758943518,-0.173040758943518,-0.546969568586976,-0.258850685847854,-0.258850685847854
0.291380899794238,-17.3630312791694,0.291380899794238,0.291380899794238,-0.913971005790962,-0.0620683905929875,-0.0620683905929875
0.321588169392044,-0.859583702076061,0.321588169392044,0.321588169392044,-0.377337363524439,0.0109012976097304,NA
0.0128072609761704,-10.790160584709,0.0128072609761704,0.0128072609761704,-0.79250822980937,-0.115965516080899,-0.115965516080899
-0.0327924897818086,-11.4022345278329,-0.0327924897818086,-0.0327924897818086,-0.8045577243181,-0.119305198683252,-0.119305198683252
0.491188857193462,0.493086272223592,0.493086272223592,0.493086272223592,-0.0910571718095488,0.0427932106987583,NA
0.0951874795120869,-5.01147074475385,0.0951874795120869,NA,-0.629776156004553,-0.0183450747572225,-0.0183450747572225
1.31387137798105,0.749625828556334,0.749625828556334,NA,0.194621338626782,0.0563127851145995,0.0563127851145995
0.208274980703068,-5.09130003932401,0.208274980703068,0.208274980703068,-0.637256503333574,-0.00695708006922533,-0.00695708006922533
2.08293908973863,0.754004167817583,0.754004167817583,NA,0.278971998835457,-0.117470793639357,-0.117470793639357
0.380249498869989,-3.33303896731022,0.380249498869989,0.380249498869989,-0.567776356791543,0.168804834098683,0.168804834098683
0.417540492327359,-0.207900813362136,-0.207900813362136,-0.207900813362136,-0.294469549682296,0.0999467759324119,0.0999467759324119
0.315552841192039,-3.78781839934462,0.315552841192039,NA,-0.586780868585548,0.13630206459234,0.13630206459234
0.175783671173787,-0.0843327252925973,-0.0843327252925973,NA,-0.209026424573359,-0.18259996511595,-0.18259996511595
0.789583735731579,0.705217879395922,0.705217879395922,0.705217879395922,0.0870341827431225,0.128980004376219,NA
0.175990907107667,-5.01455553427503,0.175990907107667,0.175990907107667,-0.633056119185756,-0.219601554987584,-0.219601554987584
0.196456875260402,-0.0566490726268625,-0.0566490726268625,NA,-0.206890640927104,-0.069071692459862,-0.069071692459862
0.103081055285859,0.0540209284213443,0.0540209284213443,NA,-0.125152665962978,-0.177708893923029,-0.177708893923029
-0.0886506647521642,-1.53694748527704,-0.0886506647521642,-0.0886506647521642,-0.407492345999132,-0.285925611355201,-0.285925611355201
1.16716680352655,0.87017242413801,0.87017242413801,NA,0.147100471657892,0.235964866178586,0.235964866178586
0.215409337525643,-1.03742207378854,0.215409337525643,0.215409337525643,-0.385875877711571,-0.0846144467010319,-0.0846144467010319
1.83074445236002,0.493689708177329,0.493689708177329,NA,0.279662768010503,-0.0368662179064813,-0.0368662179064813
0.323536148109652,-15.6750147917304,0.323536148109652,0.323536148109652,-0.888564957627277,-0.0501099736720186,-0.0501099736720186
0.283253413074294,-0.578276116662929,0.283253413074294,NA,-0.334046418628498,0.0500769992166664,0.0500769992166664
0.133240779875268,-3.85425678967584,0.133240779875268,0.133240779875268,-0.581291152077479,0.207250615274368,0.207250615274368
0.717465586811488,0.633780524018332,0.633780524018332,NA,0.0867679800288732,0.217709566771803,0.217709566771803
-0.248573713147586,-16.9427875415047,-0.248573713147586,-0.248573713147586,-0.899477157422151,-0.15327702727543,-0.15327702727543
0.581884519495161,0.447351542669714,0.447351542669714,0.447351542669714,0.104756029641969,-0.175920214336434,NA
-0.0021293429821774,-15.9876378265401,-0.0021293429821774,-0.0021293429821774,-0.888356866868024,-0.19589086791637,-0.19589086791637
-0.00567681139971707,-1.93012097545766,-0.00567681139971707,-0.00567681139971707,-0.452289799519517,-0.162277084468311,-0.162277084468311
0.833272262738148,0.870221363282154,0.870221363282154,NA,-0.0508452591945509,0.253736741490356,0.253736741490356
0.82106416936444,0.598410977200512,0.598410977200512,0.598410977200512,0.129747452616095,0.000990140441193392,NA
-0.00860894541670687,-5.90600365076902,-0.00860894541670687,NA,-0.659135977718305,-0.109118668087857,-0.109118668087857
0.306419389625841,0.154285201471202,0.154285201471202,NA,-0.172361970323798,-0.0778502336172292,-0.0778502336172292
0.308397156811516,-2.47116199234659,0.308397156811516,NA,-0.514854564319184,0.139142493130463,0.139142493130463
-0.016235091650161,-5.37183229426126,-0.016235091650161,NA,-0.63938806344286,0.0337474196444346,0.0337474196444346
-0.101403774786974,-7.33663829664063,-0.101403774786974,-0.101403774786974,-0.702337846407252,-0.0406982214322636,NA
0.323134235788226,0.364634342762933,0.364634342762933,NA,-0.0403450483094299,-0.0970770973650586,-0.0970770973650586
0.156223577996213,-14.8285478749797,0.156223577996213,NA,-0.871979542513343,-0.111654683694312,-0.111654683694312
1.12981486839084,0.93609137410229,0.93609137410229,0.93609137410229,0.122185685727106,0.265221219244778,NA
0.295233767686491,-1.61150761382799,0.295233767686491,0.295233767686491,-0.450783851251725,0.121719650050932,0.121719650050932
0.666833549739508,-1.48775862929972,0.666833549739508,0.666833549739508,-0.470963458487059,0.260124981511038,0.260124981511038
0.454687150076553,-24.5814824978879,0.454687150076553,0.454687150076553,-1.00873958557639,-0.0545678776264932,NA
0.358035359356573,-0.390184458097697,-0.390184458097697,NA,-0.316069825373087,-0.0454330577976477,-0.0454330577976477
0.257322448451626,0.093378357164158,0.093378357164158,NA,-0.176835080071104,-0.133045787452235,-0.133045787452235
0.697132998056657,0.609353936472655,0.609353936472655,NA,0.0883566430617637,-0.0324422269102778,-0.0324422269102778
0.310825736134763,-2.19380544003124,0.310825736134763,NA,-0.496607438278758,0.0611058008621441,0.0611058008621441
0.928020453246047,0.95232942537474,0.95232942537474,0.95232942537474,0.0232803406910244,0.175982706819256,0.175982706819256
0.657878619365303,0.603527359165045,0.603527359165045,NA,0.0744145853814451,0.0730598340475313,0.0730598340475313
0.158720259668986,-18.7433704899253,0.158720259668986,0.158720259668986,-0.931914723056274,0.0590494217173182,NA
1.44118500178646,0.60887485641016,0.60887485641016,0.60887485641016,0.229800776498577,0.159408499361209,0.159408499361209
0.742680323498021,0.686275500621624,0.686275500621624,0.686275500621624,-0.129204131403624,0.148554221780662,0.148554221780662
0.206903336090777,0.0415588108354398,0.0415588108354398,NA,-0.177356444831291,0.0138044463001006,0.0138044463001006
0.122983876132218,-17.9209648762278,0.122983876132218,0.122983876132218,-0.919676248645796,-0.101439507082617,-0.101439507082617
0.843556324258539,0.801398607960495,0.801398607960495,NA,0.0686616618660943,0.16073537760652,0.16073537760652
0.365195250105625,-17.0661650934297,0.365195250105625,0.365195250105625,-0.910659899468677,0.0179821652739051,NA
4.80850109963839,0.992854412994754,0.992854412994754,NA,0.418962871644547,0.221526790676636,0.221526790676636
0.178199937838517,-3.10646993667463,0.178199937838517,0.178199937838517,-0.544971649183896,-0.0557680062266275,NA
0.253114237226784,-1.36221313096405,0.253114237226784,NA,-0.424319737761024,-0.135227730730054,-0.135227730730054
0.253921338347001,0.29371316637523,0.29371316637523,NA,-0.0448402301410345,0.0696165484331785,0.0696165484331785
0.387254531617536,-0.277820815597262,-0.277820815597262,NA,-0.301715413217379,-0.0867113853359546,-0.0867113853359546
0.437055903464686,0.291457437665623,0.291457437665623,NA,-0.169825011896177,0.0827253266812611,0.0827253266812611
0.189860049855703,-1.47484638516604,0.189860049855703,NA,-0.429044553359245,-0.223256683566787,-0.223256683566787
0.0201046010816606,-2.02805018467317,0.0201046010816606,0.0201046010816606,-0.462528099710608,-0.225644695404147,NA
0.564036997161413,0.608632357580734,0.608632357580734,NA,-0.019395814718117,0.0893296404401477,0.0893296404401477
0.531151052685166,0.523112677351992,0.523112677351992,NA,0.0495927389744814,0.042859731443964,0.042859731443964
0.508106822958464,0.0879684221959182,0.0879684221959182,0.0879684221959182,-0.251579712498109,0.112803268308773,0.112803268308773
0.106072066627236,-2.31168298059101,0.106072066627236,0.106072066627236,-0.490516290189175,-0.26110380289664,-0.26110380289664
0.488567457015777,0.443299961618636,0.443299961618636,0.443299961618636,-0.122998691862868,0.157028993904592,NA
0.432153269934372,-1.29366786438042,0.432153269934372,0.432153269934372,-0.434748574588105,0.155464063497441,NA
0.172765155036354,-4.74547246681099,0.172765155036354,0.172765155036354,-0.622249522574527,0.133652848208639,0.133652848208639
7.20360395591628,1.02011787280451,1.02011787280451,NA,0.497468635279482,0.10184012817495,0.10184012817495
22.8154448971211,1.10614242371431,1.10614242371431,1.10614242371431,0.749833608259583,0.273254520034416,NA
0.120753323894126,-0.0478704215637429,-0.0478704215637429,NA,-0.178570017009664,-0.188268375162321,-0.188268375162321
0.295483841492334,-1.76634064672204,0.295483841492334,0.295483841492334,-0.463630056403072,-0.0755119483329191,NA
0.366533436547907,-0.429635454035097,-0.429635454035097,-0.429635454035097,-0.323882432419499,0.0530592557402645,0.0530592557402645
0.408384538446685,0.204632208347211,0.204632208347211,NA,-0.19098424917169,-0.104504121786144,-0.104504121786144
0.0887798974831917,-14.1007426255618,0.0887798974831917,0.0887798974831917,-0.858343734481836,0.0110787820906587,0.0110787820906587
0.363568818985607,0.0399571298363788,0.0399571298363788,0.0399571298363788,-0.227203471944085,0.0966384903388465,NA
0.126197544013313,-4.27588465033854,0.126197544013313,0.126197544013313,-0.600384664362587,-0.0846506614423754,-0.0846506614423754
0.468778550242301,0.0642317717761715,0.0642317717761715,NA,-0.247865617635101,0.0850952248376037,0.0850952248376037
0.481020361476667,-0.436095058171025,0.481020361476667,NA,-0.342290641746128,0.0712132459337573,0.0712132459337573
0.465746989287658,0.474937313338998,0.474937313338998,NA,-0.0847614927323204,-0.104471451917031,-0.104471451917031
0.146434480306181,-10.6249230098196,0.146434480306181,0.146434480306181,-0.791821295000785,-0.129160673387272,-0.129160673387272
0.291345915123462,-4.75912515454507,0.291345915123462,0.291345915123462,-0.62755519334189,0.126377837676201,NA
0.17862256355646,-1.63242533984105,0.17862256355646,0.17862256355646,-0.442453699420842,-0.0219403019007427,-0.0219403019007427
0.280777292802357,-2.37174263400707,0.280777292802357,0.280777292802357,-0.506607262212288,0.0935238354371524,0.0935238354371524
0.180034151660341,0.129810888213378,0.129810888213378,0.129810888213378,-0.125804543006728,-0.109352209595169,NA
0.686533989996371,0.59637088261456,0.59637088261456,0.59637088261456,-0.146161913845167,0.165409532207649,0.165409532207649
0.190872953003239,-4.97338211986727,0.190872953003239,NA,-0.632032720969635,-0.173932816118839,-0.173932816118839
0.846630764700516,0.739528331039572,0.739528331039572,NA,0.0954924736392987,0.0991116166174602,0.0991116166174602
7.67950192547012,0.809626045574997,0.809626045574997,NA,0.515870157451421,0.0601142328124583,0.0601142328124583
0.336199397664251,-0.726660505661255,0.336199397664251,NA,-0.362393686845713,0.0347051295062486,0.0347051295062486
0.45351442212804,0.419616519678219,0.419616519678219,NA,-0.11625655354608,0.0864441879840138,0.0864441879840138
0.198618540398302,-0.436831267298732,-0.436831267298732,NA,-0.296325825534545,0.0516015132603593,0.0516015132603593
0.207982025332475,-5.72802540221395,0.207982025332475,NA,-0.660487344283945,-0.0826301985054438,-0.0826301985054438
0.286939231503203,0.323411243617612,0.323411243617612,NA,-0.0517383284401678,-0.0346688210710447,-0.0346688210710447
0.532227665162804,0.460930048195725,0.460930048195725,0.460930048195725,-0.136990430833617,0.0466044036526996,NA
0.157099274406712,-0.866135629585213,0.157099274406712,NA,-0.357127431501188,-0.170016159165322,-0.170016159165322
0.56101861077528,-0.189626901247967,-0.189626901247967,-0.189626901247967,-0.316472793380295,-0.114474064452097,-0.114474064452097
0.570921669869528,-0.664368234185897,0.570921669869528,0.570921669869528,-0.383818865508037,0.268983775898712,NA
-0.0719477291919316,-0.353302639881694,-0.353302639881694,NA,-0.215331027342331,-0.271849719370027,-0.271849719370027
0.1434322897985,-3.992160495863,0.1434322897985,0.1434322897985,-0.588285492781343,-0.160386522510013,-0.160386522510013
5.92592208372764,0.948465427738608,0.948465427738608,0.948465427738608,0.461008247954496,0.128261085111493,0.128261085111493
0.341961122331871,-4.70328637709157,0.341961122331871,NA,-0.627347717682113,0.140981711284151,0.140981711284151
6.68300675829505,0.561674409655689,0.561674409655689,0.561674409655689,0.495727303118651,0.10876086691738,0.10876086691738
0.329588458503133,0.264002730441316,0.264002730441316,0.264002730441316,-0.13406702143191,0.00736319370949868,NA
1.35499874188706,0.645078784632838,0.645078784632838,0.645078784632838,0.214799111152734,0.041942207627845,NA
0.261344189386154,-0.558224295883688,-0.558224295883688,NA,-0.327582890114826,-0.117154592453028,-0.117154592453028
0.998757760510491,0.528097109485511,0.528097109485511,NA,0.179896730787291,-0.0844578083639305,-0.0844578083639305
1.85693048908161,0.765113068505682,0.765113068505682,0.765113068505682,0.257390016450204,-0.0339878756159429,-0.0339878756159429
0.20258843129919,-4.75302871751756,0.20258843129919,0.20258843129919,-0.623760731096625,-0.121038837897289,-0.121038837897289
0.267252033849718,-7.59201888683817,0.267252033849718,0.267252033849718,-0.720339474748932,0.106340377036126,0.106340377036126
0.128731151154939,-8.26880765849828,0.128731151154939,0.128731151154939,-0.734976542039213,-0.210341562963062,-0.210341562963062
0.518633593238961,0.502817125984384,0.502817125984384,0.502817125984384,0.0544369347231666,-0.133437275197698,-0.133437275197698
0.0136274643259631,-6.10134047466594,0.0136274643259631,0.0136274643259631,-0.666660663521996,-0.163419845900504,-0.163419845900504
0.395098404991868,-1.09207375660509,0.395098404991868,NA,-0.411532637389688,0.0507879090535941,0.0507879090535941
-0.0622916776244534,-4.9389267756472,-0.0622916776244534,-0.0622916776244534,-0.620556784957045,-0.146521254884157,-0.146521254884157
0.217253179881304,-4.27707230414482,0.217253179881304,0.217253179881304,-0.604436892719802,0.070466710679057,0.070466710679057
0.401321141301125,-3.33702426407541,0.401321141301125,NA,-0.569043625174636,0.152370857048127,0.152370857048127
0.286348223731119,-2.05278903078977,0.286348223731119,0.286348223731119,-0.484855514525449,0.00326709971645532,0.00326709971645532
0.14464734511273,-2.76162062110922,0.14464734511273,0.14464734511273,-0.522790778095539,0.0667097454751185,0.0667097454751185
0.136309153080157,-2.49715645458011,0.136309153080157,0.136309153080157,-0.505343719026453,-0.0847072139222561,-0.0847072139222561
1.22800053458061,0.860841555114627,0.860841555114627,NA,0.161408789395635,0.0652216378121698,0.0652216378121698
0.00150208684984476,-1.37828367957608,0.00150208684984476,NA,-0.400173065931826,-0.164739439291527,-0.164739439291527
4.62823450084806,0.730008196984754,0.730008196984754,NA,0.422244827192357,-0.00994186440397615,-0.00994186440397615
-0.108853127237163,-4.24238640303561,-0.108853127237163,-0.108853127237163,-0.588189600909676,-0.174218859150484,-0.174218859150484
-0.026917468550527,-7.53937669265313,-0.026917468550527,-0.026917468550527,-0.710481415494707,-0.0344881240518812,NA
0.766607955117221,0.0742148579441127,0.0742148579441127,NA,-0.306552347117215,0.140839407855021,0.140839407855021
0.303323266427708,-1.17319102742433,0.303323266427708,0.303323266427708,-0.410432818459537,0.0907235295062693,NA
0.0716257881916298,-8.37522422179629,0.0716257881916298,0.0716257881916298,-0.736279873546048,-0.0573373571459318,NA
0.0655551265860137,-3.19038285433711,0.0655551265860137,0.0655551265860137,-0.543360362151897,-0.102113335582478,-0.102113335582478
0.032977997080297,-2.75697424182811,0.032977997080297,0.032977997080297,-0.515516099532553,-0.11095245441579,-0.11095245441579
0.187102541677517,0.149545454988976,0.149545454988976,NA,-0.118476152282932,-0.0966612623937294,-0.0966612623937294
0.502359900247503,-0.282268473675746,-0.282268473675746,-0.282268473675746,-0.32203089885456,0.0385888788419831,0.0385888788419831
-0.138778421327314,-9.11107924664283,-0.138778421327314,-0.138778421327314,-0.749806279222023,-0.132032009539781,NA
0.949036081233473,0.714905785241967,0.714905785241967,NA,-0.200963012081149,0.371781216352605,0.371781216352605
0.370839788298197,-15.0429789872014,0.370839788298197,NA,-0.879102569553008,0.0283229464768896,0.0283229464768896
0.143856131940302,-3.23147645774929,0.143856131940302,0.143856131940302,-0.549983994708067,-0.125168785696296,-0.125168785696296
0.194941936513753,-13.8238018344536,0.194941936513753,0.194941936513753,-0.855337738366721,0.0497070445200967,0.0497070445200967
0.235205297246286,-5.71790797768293,0.235205297246286,0.235205297246286,-0.661083776729723,-0.0157855412357225,-0.0157855412357225
0.142559839475904,-6.1241364573088,0.142559839475904,0.142559839475904,-0.671782869529564,-0.0453959105999298,-0.0453959105999298
0.418301852984661,-7.33436264387395,0.418301852984661,0.418301852984661,-0.717346627153544,0.0776305389364208,0.0776305389364208
0.170193903578782,-2.63591772170018,0.170193903578782,0.170193903578782,-0.516540835405668,0.029949993044756,0.029949993044756
0.433609629054342,0.270988744051347,0.270988744051347,NA,-0.176340742629144,0.132898882487479,0.132898882487479
0.125863651850321,-14.938243087297,0.125863651850321,0.125863651850321,-0.873308571746741,-0.067916126080142,-0.067916126080142
0.58458699129406,-2.3129274193378,0.58458699129406,0.58458699129406,-0.522251353317696,0.232608708357972,0.232608708357972
-0.14578719082932,-9.91545590030782,-0.14578719082932,-0.14578719082932,-0.769180622342825,-0.185728434544851,-0.185728434544851
0.500832271827032,0.346073929052439,0.346073929052439,NA,-0.173367990072498,0.0179598590748986,0.0179598590748986
0.356853304588063,-2.25027147260568,0.356853304588063,0.356853304588063,-0.50358515365321,0.0584645526523976,NA
1.82379343656115,0.85446181845781,0.85446181845781,NA,0.244980880791816,0.157313249135744,0.157313249135744
0.224524498088969,-0.48233978572618,-0.48233978572618,-0.48233978572618,-0.30906548182184,-0.171520305652433,-0.171520305652433
-0.262344438086479,-8.79713331444269,-0.262344438086479,-0.262344438086479,-0.738589263337054,-0.147581796991876,-0.147581796991876
0.396082458874681,0.318081222387686,0.318081222387686,0.318081222387686,-0.140330382362061,0.216996489864738,NA
0.243036597771904,-2.2038280557226,0.243036597771904,0.243036597771904,-0.492575980255467,0.0515599339876979,0.0515599339876979
33.6363257947599,0.858934475820146,0.858934475820146,0.858934475820146,0.849784404230515,0.0926597279879366,0.0926597279879366
0.27760466719768,-0.631097915194071,0.27760466719768,NA,-0.341065038382657,-0.102718770050567,-0.102718770050567
0.346126420750179,-5.20109312462527,0.346126420750179,0.346126420750179,-0.646547214625112,0.249138788307718,NA
0.560820161073416,0.560477792265287,0.560477792265287,NA,0.0443950255513792,0.0091219782276701,0.0091219782276701
0.821443955348427,0.839675226936654,0.839675226936654,NA,0.0293944508658835,0.060771764702566,0.060771764702566
0.0168303396401982,-12.3106067388574,0.0168303396401982,0.0168303396401982,-0.823899997616158,-0.0116358461821547,NA
0.761692380099873,0.616628416248928,0.616628416248928,NA,0.108086820456441,0.115792636284883,0.115792636284883
0.309798995404154,-2.48977635037793,0.309798995404154,NA,-0.516126901433542,-0.048395429199889,-0.048395429199889
4.04050988931013,1.11404301815465,1.11404301815465,1.11404301815465,0.379788703535581,0.292443621465851,0.292443621465851
0.378421695963692,-6.77436457863819,0.378421695963692,0.378421695963692,-0.699868082766007,0.203716680537843,0.203716680537843
0.181771152230319,-30.9396191540537,0.181771152230319,0.181771152230319,-1.07171343898802,-0.253084664185756,NA
0.12500699086007,-2.46075812169504,0.12500699086007,NA,-0.502148908507557,-0.0802022551770989,-0.0802022551770989
1.16234650290761,0.719313081309595,0.719313081309595,0.719313081309595,0.17521715674162,-0.00387823085610132,NA
0.148710665703208,-1.41653966510823,0.148710665703208,NA,-0.419416371633751,-0.222954765636921,-0.222954765636921
0.47486253624285,0.424577227502741,0.424577227502741,NA,0.0725434744454577,-0.136422655519714,-0.136422655519714
0.215570599834257,-1.0344178129108,0.215570599834257,0.215570599834257,-0.385543908632483,-0.0739007916004196,NA
0.581809336217524,0.00729457228926214,0.00729457228926214,NA,-0.284727532356964,0.0625115141109727,0.0625115141109727
0.318862822655703,-10.3917264739357,0.318862822655703,NA,-0.790496242134571,0.0124221440671802,0.0124221440671802
-0.037011841614606,-4.68279586077827,-0.037011841614606,-0.037011841614606,-0.610949048024279,-0.0761252529278453,-0.0761252529278453
0.00359302082794638,-7.47770528655174,0.00359302082794638,0.00359302082794638,-0.709578087405977,-0.0105905146524296,-0.0105905146524296
5.12466890739181,1.11445033794995,1.11445033794995,1.11445033794995,0.426614335194097,0.374050163962043,NA
1.4387308621167,0.896310412569932,0.896310412569932,NA,0.191328758602081,0.151880883187943,0.151880883187943
0.503345941444931,0.539082357842232,0.539082357842232,0.539082357842232,0.00827696988683164,0.0711787970543795,0.0711787970543795
0.408847348153902,0.313201610037892,0.313201610037892,NA,-0.148703015557916,0.100894034045597,0.100894034045597
